# MOE 《重編國語辭典修訂本》 government-sourced four-character phrase lexicon. See README.md.
控股公司	ㄎㄨㄥˋ ㄍㄨˇ ㄍㄨㄥ ㄙ
控制單元	ㄎㄨㄥˋ ㄓˋ ㄉㄢ ㄩㄢˊ
哈姆雷特	ㄏㄚ ㄇㄨˇ ㄌㄟˊ ㄊㄜˋ
哈佛大學	ㄏㄚ ㄈㄛˊ ㄉㄚˋ ㄒㄩㄝˊ
哈拉庫圖	ㄏㄚ ㄌㄚ ㄎㄨˋ ㄊㄨˊ
哈雷彗星	ㄏㄚ ㄌㄟˊ ㄏㄨㄟˋ ㄒㄧㄥ
哈利路亞	ㄏㄚ ㄌㄧˋ ㄌㄨˋ ㄧㄚˋ
哈哈大笑	ㄏㄚ ㄏㄚ ㄉㄚˋ ㄒㄧㄠˋ
哈薩克族	ㄏㄚ ㄙㄚˋ ㄎㄜˋ ㄗㄨˊ
哈薩克文	ㄏㄚ ㄙㄚˋ ㄎㄜˋ ㄨㄣˊ
哈薩克語	ㄏㄚ ㄙㄚˋ ㄎㄜˋ ㄩˇ
哈瓦那市	ㄏㄚ ㄨㄚˇ ㄋㄚˋ ㄕˋ
蛤蟆吵坑	ㄏㄚˊ ˙ㄇㄚ ㄔㄠˇ ㄎㄥ
呵壁問天	ㄏㄜ ㄅㄧˋ ㄨㄣˋ ㄊㄧㄢ
呵脬捧卵	ㄏㄜ ㄆㄠ ㄆㄥˇ ㄌㄨㄢˇ
呵佛罵祖	ㄏㄜ ㄈㄛˊ ㄇㄚˋ ㄗㄨˇ
呵呵大笑	ㄏㄜ ㄏㄜ ㄉㄚˋ ㄒㄧㄠˋ
呵欠連天	ㄏㄜ ㄑㄧㄢˋ ㄌㄧㄢˊ ㄊㄧㄢ
訶佛罵祖	ㄏㄜ ㄈㄛˊ ㄇㄚˋ ㄗㄨˇ
喝風呵煙	ㄏㄜ ㄈㄥ ㄏㄜ ㄧㄢ
喝風痾煙	ㄏㄜ ㄈㄥ ㄜ ㄧㄢ
喝西北風	ㄏㄜ ㄒㄧ ㄅㄟˇ ㄈㄥ
喝啞吧酒	ㄏㄜ ㄧㄚˇ ˙ㄅㄚ ㄐㄧㄡˇ
和璧隋珠	ㄏㄜˊ ㄅㄧˋ ㄙㄨㄟˊ ㄓㄨ
和盤托出	ㄏㄜˊ ㄆㄢˊ ㄊㄨㄛ ㄔㄨ
和平談判	ㄏㄜˊ ㄆㄧㄥˊ ㄊㄢˊ ㄆㄢˋ
和平條約	ㄏㄜˊ ㄆㄧㄥˊ ㄊㄧㄠˊ ㄩㄝ
和平改革	ㄏㄜˊ ㄆㄧㄥˊ ㄍㄞˇ ㄍㄜˊ
和平共處	ㄏㄜˊ ㄆㄧㄥˊ ㄍㄨㄥˋ ㄔㄨˇ
和平共存	ㄏㄜˊ ㄆㄧㄥˊ ㄍㄨㄥˋ ㄘㄨㄣˊ
和平主義	ㄏㄜˊ ㄆㄧㄥˊ ㄓㄨˇ ㄧˋ
和平使者	ㄏㄜˊ ㄆㄧㄥˊ ㄕˇ ㄓㄜˇ
和風麗日	ㄏㄜˊ ㄈㄥ ㄌㄧˋ ㄖˋ
和風細雨	ㄏㄜˊ ㄈㄥ ㄒㄧˋ ㄩˇ
和光同塵	ㄏㄜˊ ㄍㄨㄤ ㄊㄨㄥˊ ㄔㄣˊ
和合二仙	ㄏㄜˊ ㄏㄜˊ ㄦˋ ㄒㄧㄢ
和好如初	ㄏㄜˊ ㄏㄠˇ ㄖㄨˊ ㄔㄨ
和解政策	ㄏㄜˊ ㄐㄧㄝˇ ㄓㄥˋ ㄘㄜˋ
和氣習習	ㄏㄜˊ ㄑㄧˋ ㄒㄧˊ ㄒㄧˊ
和氣致祥	ㄏㄜˊ ㄑㄧˋ ㄓˋ ㄒㄧㄤˊ
和氣生財	ㄏㄜˊ ㄑㄧˋ ㄕㄥ ㄘㄞˊ
和氣融融	ㄏㄜˊ ㄑㄧˋ ㄖㄨㄥˊ ㄖㄨㄥˊ
和事天子	ㄏㄜˊ ㄕˋ ㄊㄧㄢ ㄗˇ
和尚打傘	ㄏㄜˊ ㄕㄤˋ ㄉㄚˇ ㄙㄢˇ
和聲樂器	ㄏㄜˊ ㄕㄥ ㄩㄝˋ ㄑㄧˋ
和容悅色	ㄏㄜˊ ㄖㄨㄥˊ ㄩㄝˋ ㄙㄜˋ
和隋之珍	ㄏㄜˊ ㄙㄨㄟˊ ㄓ ㄓㄣ
和藹可親	ㄏㄜˊ ㄞˇ ㄎㄜˇ ㄑㄧㄣ
和而不同	ㄏㄜˊ ㄦˊ ㄅㄨˋ ㄊㄨㄥˊ
和顏下氣	ㄏㄜˊ ㄧㄢˊ ㄒㄧㄚˋ ㄑㄧˋ
和顏悅色	ㄏㄜˊ ㄧㄢˊ ㄩㄝˋ ㄙㄜˋ
合瓣花冠	ㄏㄜˊ ㄅㄢˋ ㄏㄨㄚ ㄍㄨㄢ
合璧連珠	ㄏㄜˊ ㄅㄧˋ ㄌㄧㄢˊ ㄓㄨ
合浦還珠	ㄏㄜˊ ㄆㄨˇ ㄏㄨㄢˊ ㄓㄨ
合當有事	ㄏㄜˊ ㄉㄤ ㄧㄡˇ ㄕˋ
合理錯誤	ㄏㄜˊ ㄌㄧˇ ㄘㄨㄛˋ ㄨˋ
合零為整	ㄏㄜˊ ㄌㄧㄥˊ ㄨㄟˊ ㄓㄥˇ
合該有事	ㄏㄜˊ ㄍㄞ ㄧㄡˇ ㄕˋ
合口元音	ㄏㄜˊ ㄎㄡˇ ㄩㄢˊ ㄧㄣ
合家大小	ㄏㄜˊ ㄐㄧㄚ ㄉㄚˋ ㄒㄧㄠˇ
合金元素	ㄏㄜˊ ㄐㄧㄣ ㄩㄢˊ ㄙㄨˋ
合契若神	ㄏㄜˊ ㄑㄧˋ ㄖㄨㄛˋ ㄕㄣˊ
合情合理	ㄏㄜˊ ㄑㄧㄥˊ ㄏㄜˊ ㄌㄧˇ
合心合意	ㄏㄜˊ ㄒㄧㄣ ㄏㄜˊ ㄧˋ
合轍押韻	ㄏㄜˊ ㄓㄜˊ ㄧㄚ ㄩㄣˋ
合成纖維	ㄏㄜˊ ㄔㄥˊ ㄒㄧㄢ ㄨㄟˊ
合成橡膠	ㄏㄜˊ ㄔㄥˊ ㄒㄧㄤˋ ㄐㄧㄠ
合成石油	ㄏㄜˊ ㄔㄥˊ ㄕˊ ㄧㄡˊ
合成樹脂	ㄏㄜˊ ㄔㄥˊ ㄕㄨˋ ㄓ
合成染料	ㄏㄜˊ ㄔㄥˊ ㄖㄢˇ ㄌㄧㄠˋ
合成作用	ㄏㄜˊ ㄔㄥˊ ㄗㄨㄛˋ ㄩㄥˋ
合成樂器	ㄏㄜˊ ㄔㄥˊ ㄩㄝˋ ㄑㄧˋ
合作農場	ㄏㄜˊ ㄗㄨㄛˋ ㄋㄨㄥˊ ㄔㄤˊ
合作金庫	ㄏㄜˊ ㄗㄨㄛˋ ㄐㄧㄣ ㄎㄨˋ
合作無間	ㄏㄜˊ ㄗㄨㄛˋ ㄨˊ ㄐㄧㄢˋ
合作無懈	ㄏㄜˊ ㄗㄨㄛˋ ㄨˊ ㄒㄧㄝˋ
合嘴合舌	ㄏㄜˊ ㄗㄨㄟˇ ㄏㄜˊ ㄕㄜˊ
合菜戴帽	ㄏㄜˊ ㄘㄞˋ ㄉㄞˋ ㄇㄠˋ
合義複詞	ㄏㄜˊ ㄧˋ ㄈㄨˋ ㄘˊ
何彼襛矣	ㄏㄜˊ ㄅㄧˇ ㄋㄨㄥˊ ㄧˇ
何德何能	ㄏㄜˊ ㄉㄜˊ ㄏㄜˊ ㄋㄥˊ
何年何月	ㄏㄜˊ ㄋㄧㄢˊ ㄏㄜˊ ㄩㄝˋ
何樂不為	ㄏㄜˊ ㄌㄜˋ ㄅㄨˋ ㄨㄟˊ
何功之有	ㄏㄜˊ ㄍㄨㄥ ㄓ ㄧㄡˇ
何見之晚	ㄏㄜˊ ㄐㄧㄢˋ ㄓ ㄨㄢˇ
何去何從	ㄏㄜˊ ㄑㄩˋ ㄏㄜˊ ㄘㄨㄥˊ
何氏語林	ㄏㄜˊ ㄕˋ ㄩˇ ㄌㄧㄣˊ
何足道哉	ㄏㄜˊ ㄗㄨˊ ㄉㄠˋ ㄗㄞ
何足掛齒	ㄏㄜˊ ㄗㄨˊ ㄍㄨㄚˋ ㄔˇ
何足為奇	ㄏㄜˊ ㄗㄨˊ ㄨㄟˊ ㄑㄧˊ
何罪之有	ㄏㄜˊ ㄗㄨㄟˋ ㄓ ㄧㄡˇ
何草不黃	ㄏㄜˊ ㄘㄠˇ ㄅㄨˋ ㄏㄨㄤˊ
何所不為	ㄏㄜˊ ㄙㄨㄛˇ ㄅㄨˋ ㄨㄟˊ
何以克當	ㄏㄜˊ ㄧˇ ㄎㄜˋ ㄉㄤ
何以見得	ㄏㄜˊ ㄧˇ ㄐㄧㄢˋ ㄉㄜˊ
河伯娶婦	ㄏㄜˊ ㄅㄛˊ ㄑㄩˇ ㄈㄨˋ
河伯使者	ㄏㄜˊ ㄅㄛˊ ㄕˇ ㄓㄜˇ
河伯從事	ㄏㄜˊ ㄅㄛˊ ㄘㄨㄥˊ ㄕˋ
河北梆子	ㄏㄜˊ ㄅㄟˇ ㄅㄤ ˙ㄗ
河不出圖	ㄏㄜˊ ㄅㄨˋ ㄔㄨ ㄊㄨˊ
河汾門下	ㄏㄜˊ ㄈㄣˊ ㄇㄣˊ ㄒㄧㄚˋ
河道整治	ㄏㄜˊ ㄉㄠˋ ㄓㄥˇ ㄓˋ
河道總督	ㄏㄜˊ ㄉㄠˋ ㄗㄨㄥˇ ㄉㄨ
河底隧道	ㄏㄜˊ ㄉㄧˇ ㄙㄨㄟˋ ㄉㄠˋ
河東獅子	ㄏㄜˊ ㄉㄨㄥ ㄕ ˙ㄗ
河套平原	ㄏㄜˊ ㄊㄠˋ ㄆㄧㄥˊ ㄩㄢˊ
河套文化	ㄏㄜˊ ㄊㄠˋ ㄨㄣˊ ㄏㄨㄚˋ
河圖洛書	ㄏㄜˊ ㄊㄨˊ ㄌㄨㄛˋ ㄕㄨ
河南梆子	ㄏㄜˊ ㄋㄢˊ ㄅㄤ ˙ㄗ
河南墜子	ㄏㄜˊ ㄋㄢˊ ㄓㄨㄟˋ ˙ㄗ
河女之章	ㄏㄜˊ ㄋㄩˇ ㄓ ㄓㄤ
河落海乾	ㄏㄜˊ ㄌㄠˋ ㄏㄞˇ ㄍㄢ
河涸海乾	ㄏㄜˊ ㄏㄜˊ ㄏㄞˇ ㄍㄢ
河間獻王	ㄏㄜˊ ㄐㄧㄢ ㄒㄧㄢˋ ㄨㄤˊ
河清難俟	ㄏㄜˊ ㄑㄧㄥ ㄋㄢˊ ㄙˋ
河清海晏	ㄏㄜˊ ㄑㄧㄥ ㄏㄞˇ ㄧㄢˋ
河曲智叟	ㄏㄜˊ ㄑㄩ ㄓˋ ㄙㄡˇ
河西走廊	ㄏㄜˊ ㄒㄧ ㄗㄡˇ ㄌㄤˊ
河川襲奪	ㄏㄜˊ ㄔㄨㄢ ㄒㄧˊ ㄉㄨㄛˊ
河山帶礪	ㄏㄜˊ ㄕㄢ ㄉㄞˋ ㄌㄧˋ
河陽衰鬢	ㄏㄜˊ ㄧㄤˊ ㄕㄨㄞ ㄅㄧㄣˋ
河外星系	ㄏㄜˊ ㄨㄞˋ ㄒㄧㄥ ㄒㄧˋ
河魚腹疾	ㄏㄜˊ ㄩˊ ㄈㄨˋ ㄐㄧˊ
河魚之患	ㄏㄜˊ ㄩˊ ㄓ ㄏㄨㄢˋ
河魚之疾	ㄏㄜˊ ㄩˊ ㄓ ㄐㄧˊ
荷馬史詩	ㄏㄜˊ ㄇㄚˇ ㄕˇ ㄕ
荷蘭乳牛	ㄏㄜˊ ㄌㄢˊ ㄖㄨˇ ㄋㄧㄡˊ
荷蘭王國	ㄏㄜˊ ㄌㄢˊ ㄨㄤˊ ㄍㄨㄛˊ
荷花大少	ㄏㄜˊ ㄏㄨㄚ ㄉㄚˋ ㄕㄠˋ
荷花出水	ㄏㄜˊ ㄏㄨㄚ ㄔㄨ ㄕㄨㄟˇ
荷葉先師	ㄏㄜˊ ㄧㄝˋ ㄒㄧㄢ ㄕ
核反應器	ㄏㄜˊ ㄈㄢˇ ㄧㄥˋ ㄑㄧˋ
核糖核酸	ㄏㄜˊ ㄊㄤˊ ㄏㄜˊ ㄙㄨㄢ
核能發電	ㄏㄜˊ ㄋㄥˊ ㄈㄚ ㄉㄧㄢˋ
核能廢料	ㄏㄜˊ ㄋㄥˊ ㄈㄟˋ ㄌㄧㄠˋ
核能電廠	ㄏㄜˊ ㄋㄥˊ ㄉㄧㄢˋ ㄔㄤˇ
核能潛艇	ㄏㄜˊ ㄋㄥˊ ㄑㄧㄢˊ ㄊㄧㄥˇ
核心分子	ㄏㄜˊ ㄒㄧㄣ ㄈㄣˋ ˙ㄗ
核心家庭	ㄏㄜˊ ㄒㄧㄣ ㄐㄧㄚ ㄊㄧㄥˊ
核子反應	ㄏㄜˊ ㄗˇ ㄈㄢˇ ㄧㄥˋ
核子分裂	ㄏㄜˊ ㄗˇ ㄈㄣ ㄌㄧㄝˋ
核子防護	ㄏㄜˊ ㄗˇ ㄈㄤˊ ㄏㄨˋ
核子戰略	ㄏㄜˊ ㄗˇ ㄓㄢˋ ㄌㄩㄝˋ
核子戰爭	ㄏㄜˊ ㄗˇ ㄓㄢˋ ㄓㄥ
核子試爆	ㄏㄜˊ ㄗˇ ㄕˋ ㄅㄠˋ
核子試驗	ㄏㄜˊ ㄗˇ ㄕˋ ㄧㄢˋ
核子燃料	ㄏㄜˊ ㄗˇ ㄖㄢˊ ㄌㄧㄠˋ
核子作用	ㄏㄜˊ ㄗˇ ㄗㄨㄛˋ ㄩㄥˋ
核子醫學	ㄏㄜˊ ㄗˇ ㄧ ㄒㄩㄝˊ
核子武器	ㄏㄜˊ ㄗˇ ㄨˇ ㄑㄧˋ
核磁共振	ㄏㄜˊ ㄘˊ ㄍㄨㄥˋ ㄓㄣˋ
核物理學	ㄏㄜˊ ㄨˋ ㄌㄧˇ ㄒㄩㄝˊ
褐衣疏食	ㄏㄜˊ ㄧ ㄕㄨ ㄕˊ
蝎蝎螫螫	ㄏㄜˊ ㄏㄜˊ ㄓㄜ ㄓㄜ
紇字不識	ㄏㄜˊ ㄗˋ ㄅㄨˋ ㄕˋ
闔門卻掃	ㄏㄜˊ ㄇㄣˊ ㄑㄩㄝˋ ㄙㄠˇ
闔第光臨	ㄏㄜˊ ㄉㄧˋ ㄍㄨㄤ ㄌㄧㄣˊ
涸鱗濡沫	ㄏㄜˊ ㄌㄧㄣˊ ㄖㄨˊ ㄇㄛˋ
涸轍枯魚	ㄏㄜˊ ㄔㄜˋ ㄎㄨ ㄩˊ
涸轍窮鱗	ㄏㄜˊ ㄔㄜˋ ㄑㄩㄥˊ ㄌㄧㄣˊ
涸轍窮魚	ㄏㄜˊ ㄔㄜˋ ㄑㄩㄥˊ ㄩˊ
涸轍之鮒	ㄏㄜˊ ㄔㄜˋ ㄓ ㄈㄨˋ
涸轍之枯	ㄏㄜˊ ㄔㄜˋ ㄓ ㄎㄨ
涸轍之魚	ㄏㄜˊ ㄔㄜˋ ㄓ ㄩˊ
涸澤而漁	ㄏㄜˊ ㄗㄜˊ ㄦˊ ㄩˊ
赫柏定律	ㄏㄜˋ ㄅㄛˊ ㄉㄧㄥˋ ㄌㄩˋ
赫魯雪夫	ㄏㄜˋ ㄌㄨˇ ㄒㄩㄝˇ ㄈㄨ
赫赫名流	ㄏㄜˋ ㄏㄜˋ ㄇㄧㄥˊ ㄌㄧㄡˊ
赫赫之名	ㄏㄜˋ ㄏㄜˋ ㄓ ㄇㄧㄥˊ
赫赫之光	ㄏㄜˋ ㄏㄜˋ ㄓ ㄍㄨㄤ
赫赫之功	ㄏㄜˋ ㄏㄜˋ ㄓ ㄍㄨㄥ
赫赫有名	ㄏㄜˋ ㄏㄜˋ ㄧㄡˇ ㄇㄧㄥˊ
赫赫炎炎	ㄏㄜˋ ㄏㄜˋ ㄧㄢˊ ㄧㄢˊ
赫赫揚揚	ㄏㄜˋ ㄏㄜˋ ㄧㄤˊ ㄧㄤˊ
赫丘利斯	ㄏㄜˋ ㄑㄧㄡ ㄌㄧˋ ㄙ
赫然有聲	ㄏㄜˋ ㄖㄢˊ ㄧㄡˇ ㄕㄥ
赫斯之怒	ㄏㄜˋ ㄙ ㄓ ㄋㄨˋ
赫斯之威	ㄏㄜˋ ㄙ ㄓ ㄨㄟ
赫爾辛基	ㄏㄜˋ ㄦˇ ㄒㄧㄣ ㄐㄧ
荷槍實彈	ㄏㄜˋ ㄑㄧㄤ ㄕˊ ㄉㄢˋ
喝六呼么	ㄏㄜˋ ㄌㄧㄡˋ ㄏㄨ ㄧㄠ
喝雉呼盧	ㄏㄜˋ ㄓˋ ㄏㄨ ㄌㄨˊ
喝神斷鬼	ㄏㄜˋ ㄕㄣˊ ㄉㄨㄢˋ ㄍㄨㄟˇ
喝五吆三	ㄏㄜˋ ㄨˇ ㄧㄠ ㄙㄢ
賀后罵殿	ㄏㄜˋ ㄏㄡˋ ㄇㄚˋ ㄉㄧㄢˋ
賀喜撮空	ㄏㄜˋ ㄒㄧˇ ㄘㄨㄛ ㄎㄨㄥ
鶴鳴九皋	ㄏㄜˋ ㄇㄧㄥˊ ㄐㄧㄡˇ ㄍㄠ
鶴鳴之士	ㄏㄜˋ ㄇㄧㄥˊ ㄓ ㄕˋ
鶴髮童顏	ㄏㄜˋ ㄈㄚˇ ㄊㄨㄥˊ ㄧㄢˊ
鶴髮雞皮	ㄏㄜˋ ㄈㄚˇ ㄐㄧ ㄆㄧˊ
鶴唳風聲	ㄏㄜˋ ㄌㄧˋ ㄈㄥ ㄕㄥ
鶴林玉露	ㄏㄜˋ ㄌㄧㄣˊ ㄩˋ ㄌㄨˋ
鶴骨松姿	ㄏㄜˋ ㄍㄨˇ ㄙㄨㄥ ㄗ
鶴長鳧短	ㄏㄜˋ ㄔㄤˊ ㄈㄨˊ ㄉㄨㄢˇ
鶴處雞群	ㄏㄜˋ ㄔㄨˇ ㄐㄧ ㄑㄩㄣˊ
鶴算龜齡	ㄏㄜˋ ㄙㄨㄢˋ ㄍㄨㄟ ㄌㄧㄥˊ
咳歌打戰	ㄏㄞ ㄍㄜ ㄉㄚˇ ㄓㄢˋ
咳聲打氣	ㄏㄞ ㄕㄥ ㄉㄚˇ ㄑㄧˋ
咳聲歎氣	ㄏㄞ ㄕㄥ ㄊㄢˋ ㄑㄧˋ
咳聲嘆息	ㄏㄞ ㄕㄥ ㄊㄢˋ ㄒㄧˊ
還有一說	ㄏㄞˊ ㄧㄡˇ ㄧ ㄕㄨㄛ
海波不驚	ㄏㄞˇ ㄅㄛ ㄅㄨˋ ㄐㄧㄥ
海北天南	ㄏㄞˇ ㄅㄟˇ ㄊㄧㄢ ㄋㄢˊ
海捕公文	ㄏㄞˇ ㄅㄨˇ ㄍㄨㄥ ㄨㄣˊ
海捕文書	ㄏㄞˇ ㄅㄨˇ ㄨㄣˊ ㄕㄨ
海不波溢	ㄏㄞˇ ㄅㄨˋ ㄅㄛ ㄧˋ
海不揚波	ㄏㄞˇ ㄅㄨˋ ㄧㄤˊ ㄅㄛ
海門天險	ㄏㄞˇ ㄇㄣˊ ㄊㄧㄢ ㄒㄧㄢˇ
海綿蛋糕	ㄏㄞˇ ㄇㄧㄢˊ ㄉㄢˋ ㄍㄠ
海綿動物	ㄏㄞˇ ㄇㄧㄢˊ ㄉㄨㄥˋ ㄨˋ
海沸波翻	ㄏㄞˇ ㄈㄟˋ ㄅㄛ ㄈㄢ
海沸河翻	ㄏㄞˇ ㄈㄟˋ ㄏㄜˊ ㄈㄢ
海沸江翻	ㄏㄞˇ ㄈㄟˋ ㄐㄧㄤ ㄈㄢ
海沸山裂	ㄏㄞˇ ㄈㄟˋ ㄕㄢ ㄌㄧㄝˋ
海沸山搖	ㄏㄞˇ ㄈㄟˋ ㄕㄢ ㄧㄠˊ
海德公園	ㄏㄞˇ ㄉㄜˊ ㄍㄨㄥ ㄩㄢˊ
海底摸月	ㄏㄞˇ ㄉㄧˇ ㄇㄛ ㄩㄝˋ
海底地震	ㄏㄞˇ ㄉㄧˇ ㄉㄧˋ ㄓㄣˋ
海底電纜	ㄏㄞˇ ㄉㄧˇ ㄉㄧㄢˋ ㄌㄢˇ
海底電線	ㄏㄞˇ ㄉㄧˇ ㄉㄧㄢˋ ㄒㄧㄢˋ
海底通訊	ㄏㄞˇ ㄉㄧˇ ㄊㄨㄥ ㄒㄩㄣˋ
海底撈月	ㄏㄞˇ ㄉㄧˇ ㄌㄠ ㄩㄝˋ
洋底擴張	ㄧㄤˊ ㄉㄧˇ ㄎㄨㄛˋ ㄓㄤ
海底峽谷	ㄏㄞˇ ㄉㄧˇ ㄒㄧㄚˊ ㄍㄨˇ
海灘排球	ㄏㄞˇ ㄊㄢ ㄆㄞˊ ㄑㄧㄡˊ
海宇昇平	ㄏㄞˇ ㄩˇ ㄕㄥ ㄆㄧㄥˊ
海內一統	ㄏㄞˇ ㄋㄟˋ ㄧ ㄊㄨㄥˇ
海內無雙	ㄏㄞˇ ㄋㄟˋ ㄨˊ ㄕㄨㄤ
海寧觀潮	ㄏㄞˇ ㄋㄧㄥˊ ㄍㄨㄢ ㄔㄠˊ
海拉爾河	ㄏㄞˇ ㄌㄚ ㄦˇ ㄏㄜˊ
海裡海外	ㄏㄞˇ ㄌㄧˇ ㄏㄞˇ ㄨㄞˋ
海立雲垂	ㄏㄞˇ ㄌㄧˋ ㄩㄣˊ ㄔㄨㄟˊ
海倫凱勒	ㄏㄞˇ ㄌㄨㄣˊ ㄎㄞˇ ㄌㄜˋ
海格立斯	ㄏㄞˇ ㄍㄜˊ ㄌㄧˋ ㄙ
海乾河盡	ㄏㄞˇ ㄍㄢ ㄏㄜˊ ㄐㄧㄣˋ
海港檢疫	ㄏㄞˇ ㄍㄤˇ ㄐㄧㄢˇ ㄧˋ
海國圖志	ㄏㄞˇ ㄍㄨㄛˊ ㄊㄨˊ ㄓˋ
海口浪言	ㄏㄞˇ ㄎㄡˇ ㄌㄤˋ ㄧㄢˊ
海角天涯	ㄏㄞˇ ㄐㄧㄠˇ ㄊㄧㄢ ㄧㄚˊ
海軍基地	ㄏㄞˇ ㄐㄩㄣ ㄐㄧ ㄉㄧˋ
海權時代	ㄏㄞˇ ㄑㄩㄢˊ ㄕˊ ㄉㄞˋ
海峽兩岸	ㄏㄞˇ ㄒㄧㄚˊ ㄌㄧㄤˇ ㄢˋ
海峽群島	ㄏㄞˇ ㄒㄧㄚˊ ㄑㄩㄣˊ ㄉㄠˇ
海嘯山崩	ㄏㄞˇ ㄒㄧㄠˋ ㄕㄢ ㄅㄥ
海相沉積	ㄏㄞˇ ㄒㄧㄤˋ ㄔㄣˊ ㄐㄧ
海中撈月	ㄏㄞˇ ㄓㄨㄥ ㄌㄠ ㄩㄝˋ
海蝕平臺	ㄏㄞˇ ㄕˊ ㄆㄧㄥˊ ㄊㄞˊ
海蝕臺地	ㄏㄞˇ ㄕˊ ㄊㄞˊ ㄉㄧˋ
海事報告	ㄏㄞˇ ㄕˋ ㄅㄠˋ ㄍㄠˋ
海事衛星	ㄏㄞˇ ㄕˋ ㄨㄟˋ ㄒㄧㄥ
海蛇水母	ㄏㄞˇ ㄕㄜˊ ㄕㄨㄟˇ ㄇㄨˇ
海上保險	ㄏㄞˇ ㄕㄤˋ ㄅㄠˇ ㄒㄧㄢˇ
海上封鎖	ㄏㄞˇ ㄕㄤˋ ㄈㄥ ㄙㄨㄛˇ
海上大學	ㄏㄞˇ ㄕㄤˋ ㄉㄚˋ ㄒㄩㄝˊ
海上都市	ㄏㄞˇ ㄕㄤˋ ㄉㄨ ㄕˋ
海上救難	ㄏㄞˇ ㄕㄤˋ ㄐㄧㄡˋ ㄋㄢˋ
海上巡邏	ㄏㄞˇ ㄕㄤˋ ㄒㄩㄣˊ ㄌㄨㄛˊ
海上偵察	ㄏㄞˇ ㄕㄤˋ ㄓㄣ ㄔㄚˊ
海上滲透	ㄏㄞˇ ㄕㄤˋ ㄕㄣˋ ㄊㄡˋ
海上採油	ㄏㄞˇ ㄕㄤˋ ㄘㄞˇ ㄧㄡˊ
海說神聊	ㄏㄞˇ ㄕㄨㄛ ㄕㄣˊ ㄌㄧㄠˊ
海水倒灌	ㄏㄞˇ ㄕㄨㄟˇ ㄉㄠˋ ㄍㄨㄢˋ
海水淡化	ㄏㄞˇ ㄕㄨㄟˇ ㄉㄢˋ ㄏㄨㄚˋ
海水難量	ㄏㄞˇ ㄕㄨㄟˇ ㄋㄢˊ ㄌㄧㄤˊ
海水群飛	ㄏㄞˇ ㄕㄨㄟˇ ㄑㄩㄣˊ ㄈㄟ
海水汙染	ㄏㄞˇ ㄕㄨㄟˇ ㄨ ㄖㄢˇ
海水浴場	ㄏㄞˇ ㄕㄨㄟˇ ㄩˋ ㄔㄤˊ
海瑞罷官	ㄏㄞˇ ㄖㄨㄟˋ ㄅㄚˋ ㄍㄨㄢ
海岸平原	ㄏㄞˇ ㄢˋ ㄆㄧㄥˊ ㄩㄢˊ
海岸防線	ㄏㄞˇ ㄢˋ ㄈㄤˊ ㄒㄧㄢˋ
海岸山脈	ㄏㄞˇ ㄢˋ ㄕㄢ ㄇㄞˋ
海晏河清	ㄏㄞˇ ㄧㄢˋ ㄏㄜˊ ㄑㄧㄥ
海洋牧場	ㄏㄞˇ ㄧㄤˊ ㄇㄨˋ ㄔㄤˊ
海洋地質	ㄏㄞˇ ㄧㄤˊ ㄉㄧˋ ㄓˊ
海洋隆起	ㄏㄞˇ ㄧㄤˊ ㄌㄨㄥˊ ㄑㄧˇ
海洋觀測	ㄏㄞˇ ㄧㄤˊ ㄍㄨㄢ ㄘㄜˋ
海洋開發	ㄏㄞˇ ㄧㄤˊ ㄎㄞ ㄈㄚ
海洋化學	ㄏㄞˇ ㄧㄤˊ ㄏㄨㄚˋ ㄒㄩㄝˊ
海洋環流	ㄏㄞˇ ㄧㄤˊ ㄏㄨㄢˊ ㄌㄧㄡˊ
海洋氣候	ㄏㄞˇ ㄧㄤˊ ㄑㄧˋ ㄏㄡˋ
海洋生物	ㄏㄞˇ ㄧㄤˊ ㄕㄥ ㄨˋ
海洋資源	ㄏㄞˇ ㄧㄤˊ ㄗ ㄩㄢˊ
海洋文學	ㄏㄞˇ ㄧㄤˊ ㄨㄣˊ ㄒㄩㄝˊ
海洋漁業	ㄏㄞˇ ㄧㄤˊ ㄩˊ ㄧㄝˋ
海屋添籌	ㄏㄞˇ ㄨ ㄊㄧㄢ ㄔㄡˊ
海屋籌添	ㄏㄞˇ ㄨ ㄔㄡˊ ㄊㄧㄢ
海外奇談	ㄏㄞˇ ㄨㄞˋ ㄑㄧˊ ㄊㄢˊ
海外移民	ㄏㄞˇ ㄨㄞˋ ㄧˊ ㄇㄧㄣˊ
海外寓公	ㄏㄞˇ ㄨㄞˋ ㄩˋ ㄍㄨㄥ
海月水母	ㄏㄞˇ ㄩㄝˋ ㄕㄨㄟˇ ㄇㄨˇ
海岳名言	ㄏㄞˇ ㄩㄝˋ ㄇㄧㄥˊ ㄧㄢˊ
亥豕魯魚	ㄏㄞˋ ㄕˇ ㄌㄨˇ ㄩˊ
駭浪驚濤	ㄏㄞˋ ㄌㄤˋ ㄐㄧㄥ ㄊㄠ
駭人耳目	ㄏㄞˋ ㄖㄣˊ ㄦˇ ㄇㄨˋ
害人不淺	ㄏㄞˋ ㄖㄣˊ ㄅㄨˋ ㄑㄧㄢˇ
